danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.523,0.543,5,-8.39,0,0.156,0.65,0.0,0.257,0.318,116.161,audio_features,5JycxhApZmzbA4xSwvqh6k,spotify:track:5JycxhApZmzbA4xSwvqh6k,https://api.spotify.com/v1/tracks/5JycxhApZmzbA4xSwvqh6k,https://api.spotify.com/v1/audio-analysis/5JycxhApZmzbA4xSwvqh6k,127807,3
0.539,0.615,1,-8.746,0,0.252,0.173,0.0056,0.144,0.493,163.924,audio_features,6u3CPnFMKANYgfdiifFOiJ,spotify:track:6u3CPnFMKANYgfdiifFOiJ,https://api.spotify.com/v1/tracks/6u3CPnFMKANYgfdiifFOiJ,https://api.spotify.com/v1/audio-analysis/6u3CPnFMKANYgfdiifFOiJ,214693,4
0.422,0.377,1,-6.7,0,0.0376,0.315,0.0,0.107,0.227,128.441,audio_features,4Xr6BbSSu5HhImp8vfxMbg,spotify:track:4Xr6BbSSu5HhImp8vfxMbg,https://api.spotify.com/v1/tracks/4Xr6BbSSu5HhImp8vfxMbg,https://api.spotify.com/v1/audio-analysis/4Xr6BbSSu5HhImp8vfxMbg,205000,3
0.501,0.643,1,-6.763,1,0.0383,0.0605,0.000137,0.151,0.22,130.85,audio_features,0XkQ23l4GT8sFHgeNRGAO4,spotify:track:0XkQ23l4GT8sFHgeNRGAO4,https://api.spotify.com/v1/tracks/0XkQ23l4GT8sFHgeNRGAO4,https://api.spotify.com/v1/audio-analysis/0XkQ23l4GT8sFHgeNRGAO4,224015,4
0.695,0.689,2,-8.176,1,0.0492,0.0867,0.0159,0.136,0.392,95.013,audio_features,2UJsKjM595pEyWUcd8JEIR,spotify:track:2UJsKjM595pEyWUcd8JEIR,https://api.spotify.com/v1/tracks/2UJsKjM595pEyWUcd8JEIR,https://api.spotify.com/v1/audio-analysis/2UJsKjM595pEyWUcd8JEIR,270710,4
0.426,0.545,7,-9.098,0,0.121,0.252,0.0,0.17,0.463,137.978,audio_features,6vztLRlDjURphQVkyxqix9,spotify:track:6vztLRlDjURphQVkyxqix9,https://api.spotify.com/v1/tracks/6vztLRlDjURphQVkyxqix9,https://api.spotify.com/v1/audio-analysis/6vztLRlDjURphQVkyxqix9,185037,4
0.823,0.489,0,-8.077,1,0.0753,0.386,0.0985,0.0783,0.0799,102.084,audio_features,3Fy2uMZm0H6WbWhkXGjbmJ,spotify:track:3Fy2uMZm0H6WbWhkXGjbmJ,https://api.spotify.com/v1/tracks/3Fy2uMZm0H6WbWhkXGjbmJ,https://api.spotify.com/v1/audio-analysis/3Fy2uMZm0H6WbWhkXGjbmJ,89442,4
0.545,0.387,4,-8.558,1,0.0541,0.221,0.0,0.0974,0.409,67.829,audio_features,1sVEcxx3au6WWt8WcQO4N9,spotify:track:1sVEcxx3au6WWt8WcQO4N9,https://api.spotify.com/v1/tracks/1sVEcxx3au6WWt8WcQO4N9,https://api.spotify.com/v1/audio-analysis/1sVEcxx3au6WWt8WcQO4N9,248413,1
0.753,0.524,10,-6.291,0,0.0461,0.055,0.0,0.188,0.199,103.965,audio_features,7ynCvGoSYmyMyEh3F9p0mX,spotify:track:7ynCvGoSYmyMyEh3F9p0mX,https://api.spotify.com/v1/tracks/7ynCvGoSYmyMyEh3F9p0mX,https://api.spotify.com/v1/audio-analysis/7ynCvGoSYmyMyEh3F9p0mX,184722,4
0.747,0.64,2,-4.776,0,0.0269,0.0119,1.29e-06,0.119,0.539,100.028,audio_features,1LyDCI7Adz9s0z57TXezgQ,spotify:track:1LyDCI7Adz9s0z57TXezgQ,https://api.spotify.com/v1/tracks/1LyDCI7Adz9s0z57TXezgQ,https://api.spotify.com/v1/audio-analysis/1LyDCI7Adz9s0z57TXezgQ,191998,4
0.578,0.599,4,-8.692,0,0.0402,0.0339,0.0,0.286,0.475,95.005,audio_features,1KFHD2MK0wQADYddeed7Qf,spotify:track:1KFHD2MK0wQADYddeed7Qf,https://api.spotify.com/v1/tracks/1KFHD2MK0wQADYddeed7Qf,https://api.spotify.com/v1/audio-analysis/1KFHD2MK0wQADYddeed7Qf,173206,4
0.731,0.484,0,-5.579,1,0.0354,0.73,3.01e-06,0.326,0.35,92.043,audio_features,58w68w4s8h9gw3xrDaXyuj,spotify:track:58w68w4s8h9gw3xrDaXyuj,https://api.spotify.com/v1/tracks/58w68w4s8h9gw3xrDaXyuj,https://api.spotify.com/v1/audio-analysis/58w68w4s8h9gw3xrDaXyuj,169128,4
0.496,0.511,0,-7.106,1,0.405,0.0996,0.0,0.09,0.491,141.055,audio_features,0lruAPwhxreBwk78gzK96P,spotify:track:0lruAPwhxreBwk78gzK96P,https://api.spotify.com/v1/tracks/0lruAPwhxreBwk78gzK96P,https://api.spotify.com/v1/audio-analysis/0lruAPwhxreBwk78gzK96P,183700,4
0.646,0.696,1,-6.505,1,0.065,0.113,0.0,0.115,0.18,81.336,audio_features,0KS2h61pHQ4WmOwruD7uxD,spotify:track:0KS2h61pHQ4WmOwruD7uxD,https://api.spotify.com/v1/tracks/0KS2h61pHQ4WmOwruD7uxD,https://api.spotify.com/v1/audio-analysis/0KS2h61pHQ4WmOwruD7uxD,223415,4
0.37,0.342,0,-5.619,1,0.0269,0.624,0.0,0.119,0.321,102.028,audio_features,15b25YHnwPmRelBZrhXBew,spotify:track:15b25YHnwPmRelBZrhXBew,https://api.spotify.com/v1/tracks/15b25YHnwPmRelBZrhXBew,https://api.spotify.com/v1/audio-analysis/15b25YHnwPmRelBZrhXBew,223448,1
0.533,0.389,0,-9.175,1,0.0542,0.18,0.0,0.112,0.248,145.894,audio_features,29zlMCUoFqwWMMTFwY7rTI,spotify:track:29zlMCUoFqwWMMTFwY7rTI,https://api.spotify.com/v1/tracks/29zlMCUoFqwWMMTFwY7rTI,https://api.spotify.com/v1/audio-analysis/29zlMCUoFqwWMMTFwY7rTI,319555,4
0.773,0.448,5,-7.593,1,0.189,0.188,0.0,0.179,0.49,121.96,audio_features,5TC6tn5hEWB2CtWSSxpUvK,spotify:track:5TC6tn5hEWB2CtWSSxpUvK,https://api.spotify.com/v1/tracks/5TC6tn5hEWB2CtWSSxpUvK,https://api.spotify.com/v1/audio-analysis/5TC6tn5hEWB2CtWSSxpUvK,245345,4
0.599,0.449,7,-7.423,1,0.0529,0.161,2.66e-05,0.107,0.143,158.0,audio_features,08HPWLi0YmRUStJzkQ1ffh,spotify:track:08HPWLi0YmRUStJzkQ1ffh,https://api.spotify.com/v1/tracks/08HPWLi0YmRUStJzkQ1ffh,https://api.spotify.com/v1/audio-analysis/08HPWLi0YmRUStJzkQ1ffh,205116,3
0.761,0.397,8,-9.48,0,0.0516,0.709,0.105,0.166,0.464,127.971,audio_features,0iDuW211AjTsYDPsLxyqX4,spotify:track:0iDuW211AjTsYDPsLxyqX4,https://api.spotify.com/v1/tracks/0iDuW211AjTsYDPsLxyqX4,https://api.spotify.com/v1/audio-analysis/0iDuW211AjTsYDPsLxyqX4,205374,4
0.62,0.829,5,-4.433,1,0.101,0.0934,0.0,0.111,0.636,152.279,audio_features,7beY8mXJuC4l0J2WgVoCfm,spotify:track:7beY8mXJuC4l0J2WgVoCfm,https://api.spotify.com/v1/tracks/7beY8mXJuC4l0J2WgVoCfm,https://api.spotify.com/v1/audio-analysis/7beY8mXJuC4l0J2WgVoCfm,257249,4
0.688,0.638,11,-5.562,0,0.0907,0.146,0.000669,0.0805,0.83,79.948,audio_features,7IM5Blpr2xlz9hFBgr79cC,spotify:track:7IM5Blpr2xlz9hFBgr79cC,https://api.spotify.com/v1/tracks/7IM5Blpr2xlz9hFBgr79cC,https://api.spotify.com/v1/audio-analysis/7IM5Blpr2xlz9hFBgr79cC,277610,4
0.613,0.626,9,-3.905,1,0.0755,0.657,0.0,0.599,0.676,81.364,audio_features,1OKy6TtXWD7oz1b1dComxI,spotify:track:1OKy6TtXWD7oz1b1dComxI,https://api.spotify.com/v1/tracks/1OKy6TtXWD7oz1b1dComxI,https://api.spotify.com/v1/audio-analysis/1OKy6TtXWD7oz1b1dComxI,223842,4
0.768,0.428,1,-8.156,0,0.0459,0.0489,0.000491,0.105,0.147,110.478,audio_features,02UJ1sCanP94fS2MdsWafh,spotify:track:02UJ1sCanP94fS2MdsWafh,https://api.spotify.com/v1/tracks/02UJ1sCanP94fS2MdsWafh,https://api.spotify.com/v1/audio-analysis/02UJ1sCanP94fS2MdsWafh,174307,4
0.746,0.454,9,-8.79,1,0.0583,0.122,1.52e-05,0.296,0.268,121.921,audio_features,2uddLj27GIDBIdwRuIomE4,spotify:track:2uddLj27GIDBIdwRuIomE4,https://api.spotify.com/v1/tracks/2uddLj27GIDBIdwRuIomE4,https://api.spotify.com/v1/audio-analysis/2uddLj27GIDBIdwRuIomE4,180095,4
0.504,0.492,9,-7.634,1,0.237,0.696,4.2e-05,0.369,0.478,72.974,audio_features,55q1k6Ewwy1CWdHT4niANb,spotify:track:55q1k6Ewwy1CWdHT4niANb,https://api.spotify.com/v1/tracks/55q1k6Ewwy1CWdHT4niANb,https://api.spotify.com/v1/audio-analysis/55q1k6Ewwy1CWdHT4niANb,153597,4
0.747,0.494,3,-7.957,0,0.141,0.393,0.0,0.0982,0.624,76.006,audio_features,2Ee9amLUslOwgoJWZEpSSD,spotify:track:2Ee9amLUslOwgoJWZEpSSD,https://api.spotify.com/v1/tracks/2Ee9amLUslOwgoJWZEpSSD,https://api.spotify.com/v1/audio-analysis/2Ee9amLUslOwgoJWZEpSSD,228453,4
0.603,0.569,11,-7.472,0,0.346,0.11,0.000459,0.101,0.305,166.051,audio_features,1lxs63LaZX1wHBr0qIt5oK,spotify:track:1lxs63LaZX1wHBr0qIt5oK,https://api.spotify.com/v1/tracks/1lxs63LaZX1wHBr0qIt5oK,https://api.spotify.com/v1/audio-analysis/1lxs63LaZX1wHBr0qIt5oK,202107,4
0.807,0.712,1,-5.757,1,0.1,0.532,2.37e-05,0.163,0.792,100.004,audio_features,5RAIMjdrCEjpjaR5tBATXU,spotify:track:5RAIMjdrCEjpjaR5tBATXU,https://api.spotify.com/v1/tracks/5RAIMjdrCEjpjaR5tBATXU,https://api.spotify.com/v1/audio-analysis/5RAIMjdrCEjpjaR5tBATXU,241659,4
0.83,0.517,6,-6.416,0,0.333,0.399,8.95e-05,0.0916,0.616,171.959,audio_features,2dNhNlpZAtV4lwAFW45LIv,spotify:track:2dNhNlpZAtV4lwAFW45LIv,https://api.spotify.com/v1/tracks/2dNhNlpZAtV4lwAFW45LIv,https://api.spotify.com/v1/audio-analysis/2dNhNlpZAtV4lwAFW45LIv,182496,4
0.728,0.689,7,-5.718,1,0.0725,0.293,1.26e-05,0.109,0.431,170.089,audio_features,1mauYRwbpoGQX6itP2FAJC,spotify:track:1mauYRwbpoGQX6itP2FAJC,https://api.spotify.com/v1/tracks/1mauYRwbpoGQX6itP2FAJC,https://api.spotify.com/v1/audio-analysis/1mauYRwbpoGQX6itP2FAJC,197647,4
0.635,0.706,5,-3.224,0,0.125,0.256,0.0,0.108,0.443,88.863,audio_features,2FSGUA0gFgGeQdprjtGM2M,spotify:track:2FSGUA0gFgGeQdprjtGM2M,https://api.spotify.com/v1/tracks/2FSGUA0gFgGeQdprjtGM2M,https://api.spotify.com/v1/audio-analysis/2FSGUA0gFgGeQdprjtGM2M,209160,4
0.503,0.548,0,-7.564,0,0.164,0.0751,0.000234,0.145,0.441,94.036,audio_features,2CdTLdDjwZdVcm0bresVWx,spotify:track:2CdTLdDjwZdVcm0bresVWx,https://api.spotify.com/v1/tracks/2CdTLdDjwZdVcm0bresVWx,https://api.spotify.com/v1/audio-analysis/2CdTLdDjwZdVcm0bresVWx,228920,4
0.824,0.545,5,-7.127,1,0.0699,0.0221,0.00375,0.097,0.683,149.912,audio_features,0D75ciM842cdUMKSMfAR9y,spotify:track:0D75ciM842cdUMKSMfAR9y,https://api.spotify.com/v1/tracks/0D75ciM842cdUMKSMfAR9y,https://api.spotify.com/v1/audio-analysis/0D75ciM842cdUMKSMfAR9y,186088,4
0.644,0.661,1,-4.877,0,0.451,0.369,0.0,0.0733,0.355,180.05,audio_features,3RasiWohReHWYM1FJ9d1ZD,spotify:track:3RasiWohReHWYM1FJ9d1ZD,https://api.spotify.com/v1/tracks/3RasiWohReHWYM1FJ9d1ZD,https://api.spotify.com/v1/audio-analysis/3RasiWohReHWYM1FJ9d1ZD,199882,4
0.795,0.655,7,-3.815,1,0.0422,0.076,1.76e-06,0.296,0.744,93.029,audio_features,2TksvaRivgAEj780DgRB73,spotify:track:2TksvaRivgAEj780DgRB73,https://api.spotify.com/v1/tracks/2TksvaRivgAEj780DgRB73,https://api.spotify.com/v1/audio-analysis/2TksvaRivgAEj780DgRB73,215891,4
0.791,0.649,10,-2.312,1,0.276,0.0624,0.0,0.184,0.951,190.087,audio_features,3YAnNBdk0uHyakXXzMbNJq,spotify:track:3YAnNBdk0uHyakXXzMbNJq,https://api.spotify.com/v1/tracks/3YAnNBdk0uHyakXXzMbNJq,https://api.spotify.com/v1/audio-analysis/3YAnNBdk0uHyakXXzMbNJq,221749,4
0.713,0.617,8,-4.637,1,0.0887,0.122,0.0,0.0962,0.682,168.021,audio_features,1xK1Gg9SxG8fy2Ya373oqb,spotify:track:1xK1Gg9SxG8fy2Ya373oqb,https://api.spotify.com/v1/tracks/1xK1Gg9SxG8fy2Ya373oqb,https://api.spotify.com/v1/audio-analysis/1xK1Gg9SxG8fy2Ya373oqb,232853,4
0.83,0.748,1,-5.362,1,0.162,0.354,0.0,0.0992,0.523,133.028,audio_features,3ke6it1vTmHtz2ApcIVUz5,spotify:track:3ke6it1vTmHtz2ApcIVUz5,https://api.spotify.com/v1/tracks/3ke6it1vTmHtz2ApcIVUz5,https://api.spotify.com/v1/audio-analysis/3ke6it1vTmHtz2ApcIVUz5,177443,4
0.856,0.618,7,-4.892,1,0.286,0.0303,0.0,0.0866,0.391,81.993,audio_features,2XIc1pqjXV3Cr2BQUGNBck,spotify:track:2XIc1pqjXV3Cr2BQUGNBck,https://api.spotify.com/v1/tracks/2XIc1pqjXV3Cr2BQUGNBck,https://api.spotify.com/v1/audio-analysis/2XIc1pqjXV3Cr2BQUGNBck,203201,4
0.908,0.813,5,-2.749,0,0.0777,0.305,0.0,0.278,0.924,97.018,audio_features,4DHDIdeayp8xvlyg22wREO,spotify:track:4DHDIdeayp8xvlyg22wREO,https://api.spotify.com/v1/tracks/4DHDIdeayp8xvlyg22wREO,https://api.spotify.com/v1/audio-analysis/4DHDIdeayp8xvlyg22wREO,200785,4
0.742,0.738,1,-4.86,1,0.0558,0.296,0.00126,0.119,0.456,88.985,audio_features,0cHuDFkcVBjuvYQxEgcpBv,spotify:track:0cHuDFkcVBjuvYQxEgcpBv,https://api.spotify.com/v1/tracks/0cHuDFkcVBjuvYQxEgcpBv,https://api.spotify.com/v1/audio-analysis/0cHuDFkcVBjuvYQxEgcpBv,189375,4
0.773,0.8,10,-3.17,0,0.0987,0.0613,0.00403,0.0327,0.842,89.988,audio_features,2dl5K2ScW7jYhAhuem06cm,spotify:track:2dl5K2ScW7jYhAhuem06cm,https://api.spotify.com/v1/tracks/2dl5K2ScW7jYhAhuem06cm,https://api.spotify.com/v1/audio-analysis/2dl5K2ScW7jYhAhuem06cm,184507,4
0.788,0.771,0,-4.048,1,0.0562,0.0452,0.0,0.103,0.785,91.945,audio_features,5iF33sXejXwfTuidVHMll0,spotify:track:5iF33sXejXwfTuidVHMll0,https://api.spotify.com/v1/tracks/5iF33sXejXwfTuidVHMll0,https://api.spotify.com/v1/audio-analysis/5iF33sXejXwfTuidVHMll0,169560,4
0.664,0.659,10,-4.232,0,0.0873,0.0625,0.00024,0.0874,0.797,175.826,audio_features,5KFHrrBMyGj5MhVbZMM3ts,spotify:track:5KFHrrBMyGj5MhVbZMM3ts,https://api.spotify.com/v1/tracks/5KFHrrBMyGj5MhVbZMM3ts,https://api.spotify.com/v1/audio-analysis/5KFHrrBMyGj5MhVbZMM3ts,157320,4
0.85,0.541,2,-4.522,1,0.0674,0.161,5.01e-06,0.286,0.916,92.003,audio_features,0cOa970mzTWAxKtltpkpLc,spotify:track:0cOa970mzTWAxKtltpkpLc,https://api.spotify.com/v1/tracks/0cOa970mzTWAxKtltpkpLc,https://api.spotify.com/v1/audio-analysis/0cOa970mzTWAxKtltpkpLc,165275,4
0.739,0.788,1,-5.198,1,0.0731,0.0513,0.0,0.282,0.473,175.996,audio_features,0VWLId2RwPCno9s1cJm2Vy,spotify:track:0VWLId2RwPCno9s1cJm2Vy,https://api.spotify.com/v1/tracks/0VWLId2RwPCno9s1cJm2Vy,https://api.spotify.com/v1/audio-analysis/0VWLId2RwPCno9s1cJm2Vy,324426,4
0.786,0.899,10,-0.515,1,0.127,0.192,0.000189,0.299,0.813,90.025,audio_features,5u7twkeask1VIyDeNTElSU,spotify:track:5u7twkeask1VIyDeNTElSU,https://api.spotify.com/v1/tracks/5u7twkeask1VIyDeNTElSU,https://api.spotify.com/v1/audio-analysis/5u7twkeask1VIyDeNTElSU,216510,4
0.741,0.558,11,-6.029,0,0.229,0.306,0.000327,0.1,0.265,179.972,audio_features,0iWxrdjwEGOrTC9AszgAJk,spotify:track:0iWxrdjwEGOrTC9AszgAJk,https://api.spotify.com/v1/tracks/0iWxrdjwEGOrTC9AszgAJk,https://api.spotify.com/v1/audio-analysis/0iWxrdjwEGOrTC9AszgAJk,188955,4
0.725,0.756,4,-5.013,1,0.0572,0.362,0.000685,0.103,0.828,100.07,audio_features,3VvA1wSxukMLsvXoXtlwWx,spotify:track:3VvA1wSxukMLsvXoXtlwWx,https://api.spotify.com/v1/tracks/3VvA1wSxukMLsvXoXtlwWx,https://api.spotify.com/v1/audio-analysis/3VvA1wSxukMLsvXoXtlwWx,186133,4
0.818,0.673,4,-7.542,0,0.148,0.348,0.0,0.172,0.695,87.961,audio_features,5jzEwSyyymBlf1fa1o39T2,spotify:track:5jzEwSyyymBlf1fa1o39T2,https://api.spotify.com/v1/tracks/5jzEwSyyymBlf1fa1o39T2,https://api.spotify.com/v1/audio-analysis/5jzEwSyyymBlf1fa1o39T2,193636,4
0.82,0.804,9,-7.226,1,0.0528,0.175,0.00215,0.064,0.844,110.982,audio_features,6mm3K0yWp6uzfOMuipM9Zh,spotify:track:6mm3K0yWp6uzfOMuipM9Zh,https://api.spotify.com/v1/tracks/6mm3K0yWp6uzfOMuipM9Zh,https://api.spotify.com/v1/audio-analysis/6mm3K0yWp6uzfOMuipM9Zh,211998,4
0.824,0.837,5,-4.603,1,0.107,0.573,1.66e-05,0.271,0.58,100.021,audio_features,2mM3gZ0BbPwPPMelbA8vgt,spotify:track:2mM3gZ0BbPwPPMelbA8vgt,https://api.spotify.com/v1/tracks/2mM3gZ0BbPwPPMelbA8vgt,https://api.spotify.com/v1/audio-analysis/2mM3gZ0BbPwPPMelbA8vgt,289933,4
0.823,0.772,0,-4.935,1,0.0591,0.243,0.0,0.118,0.582,96.001,audio_features,70uX4beGHc1nQikXveOknp,spotify:track:70uX4beGHc1nQikXveOknp,https://api.spotify.com/v1/tracks/70uX4beGHc1nQikXveOknp,https://api.spotify.com/v1/audio-analysis/70uX4beGHc1nQikXveOknp,230728,4
0.752,0.819,0,-2.84,1,0.0721,0.143,0.000458,0.332,0.638,175.996,audio_features,7AKFB1pntnYpXYII0mlh0m,spotify:track:7AKFB1pntnYpXYII0mlh0m,https://api.spotify.com/v1/tracks/7AKFB1pntnYpXYII0mlh0m,https://api.spotify.com/v1/audio-analysis/7AKFB1pntnYpXYII0mlh0m,235227,4
0.852,0.852,8,-3.476,0,0.0444,0.574,0.000103,0.326,0.881,143.952,audio_features,2IViAyalheAvrT9ErMCABT,spotify:track:2IViAyalheAvrT9ErMCABT,https://api.spotify.com/v1/tracks/2IViAyalheAvrT9ErMCABT,https://api.spotify.com/v1/audio-analysis/2IViAyalheAvrT9ErMCABT,203933,4
0.585,0.611,6,-4.132,1,0.288,0.39,0.0,0.649,0.962,97.041,audio_features,5YYW3yRktprLRr47WK219Y,spotify:track:5YYW3yRktprLRr47WK219Y,https://api.spotify.com/v1/tracks/5YYW3yRktprLRr47WK219Y,https://api.spotify.com/v1/audio-analysis/5YYW3yRktprLRr47WK219Y,218107,4
0.664,0.665,10,-3.616,1,0.0879,0.123,0.0,0.411,0.726,173.961,audio_features,41BzKiCrKpUQHS3TP0jmdr,spotify:track:41BzKiCrKpUQHS3TP0jmdr,https://api.spotify.com/v1/tracks/41BzKiCrKpUQHS3TP0jmdr,https://api.spotify.com/v1/audio-analysis/41BzKiCrKpUQHS3TP0jmdr,176970,4
0.817,0.737,6,-5.453,0,0.102,0.046,1.57e-05,0.092,0.67,93.985,audio_features,73O30uMI7n6DuzBmbtO7kC,spotify:track:73O30uMI7n6DuzBmbtO7kC,https://api.spotify.com/v1/tracks/73O30uMI7n6DuzBmbtO7kC,https://api.spotify.com/v1/audio-analysis/73O30uMI7n6DuzBmbtO7kC,206587,4
0.811,0.794,7,-7.202,1,0.216,0.205,5.63e-06,0.667,0.872,99.942,audio_features,7G1o084VGIPA5TAbUSgADQ,spotify:track:7G1o084VGIPA5TAbUSgADQ,https://api.spotify.com/v1/tracks/7G1o084VGIPA5TAbUSgADQ,https://api.spotify.com/v1/audio-analysis/7G1o084VGIPA5TAbUSgADQ,281853,4
0.772,0.758,9,-3.891,1,0.0482,0.0433,0.0,0.295,0.654,115.977,audio_features,5Km4r87BoX2qqtoprYS1gh,spotify:track:5Km4r87BoX2qqtoprYS1gh,https://api.spotify.com/v1/tracks/5Km4r87BoX2qqtoprYS1gh,https://api.spotify.com/v1/audio-analysis/5Km4r87BoX2qqtoprYS1gh,265240,4
0.922,0.927,11,-3.025,1,0.105,0.283,0.00331,0.719,0.796,129.978,audio_features,2L95U6syP0bV3fkYYOzmiW,spotify:track:2L95U6syP0bV3fkYYOzmiW,https://api.spotify.com/v1/tracks/2L95U6syP0bV3fkYYOzmiW,https://api.spotify.com/v1/audio-analysis/2L95U6syP0bV3fkYYOzmiW,219000,4
0.839,0.706,7,-5.629,0,0.0728,0.264,1.23e-06,0.106,0.462,92.031,audio_features,4jOBQxq4Ffd8DDrsN4wPOR,spotify:track:4jOBQxq4Ffd8DDrsN4wPOR,https://api.spotify.com/v1/tracks/4jOBQxq4Ffd8DDrsN4wPOR,https://api.spotify.com/v1/audio-analysis/4jOBQxq4Ffd8DDrsN4wPOR,147120,4
0.775,0.645,6,-5.236,1,0.067,0.212,0.0,0.127,0.723,90.017,audio_features,6ZUGi3v66aBs8kLxJ8DsO1,spotify:track:6ZUGi3v66aBs8kLxJ8DsO1,https://api.spotify.com/v1/tracks/6ZUGi3v66aBs8kLxJ8DsO1,https://api.spotify.com/v1/audio-analysis/6ZUGi3v66aBs8kLxJ8DsO1,197313,4
0.863,0.823,11,-4.271,1,0.121,0.246,0.0,0.134,0.406,98.964,audio_features,0Vd3oU8EfWdZZO1J0W3dBN,spotify:track:0Vd3oU8EfWdZZO1J0W3dBN,https://api.spotify.com/v1/tracks/0Vd3oU8EfWdZZO1J0W3dBN,https://api.spotify.com/v1/audio-analysis/0Vd3oU8EfWdZZO1J0W3dBN,157595,4
0.771,0.575,0,-5.178,0,0.0794,0.555,0.00818,0.105,0.56,84.522,audio_features,7MIkwVS7Wm1vYTEoDPsyVS,spotify:track:7MIkwVS7Wm1vYTEoDPsyVS,https://api.spotify.com/v1/tracks/7MIkwVS7Wm1vYTEoDPsyVS,https://api.spotify.com/v1/audio-analysis/7MIkwVS7Wm1vYTEoDPsyVS,147084,4
0.737,0.634,3,-4.25,0,0.0424,0.345,0.0,0.111,0.528,94.927,audio_features,5RmSunLqeDqNWww8LWhAiK,spotify:track:5RmSunLqeDqNWww8LWhAiK,https://api.spotify.com/v1/tracks/5RmSunLqeDqNWww8LWhAiK,https://api.spotify.com/v1/audio-analysis/5RmSunLqeDqNWww8LWhAiK,206360,4
0.788,0.789,0,-2.39,1,0.124,0.397,0.0,0.226,0.867,167.897,audio_features,1LXb70u8SLsvBAPWHMCTMe,spotify:track:1LXb70u8SLsvBAPWHMCTMe,https://api.spotify.com/v1/tracks/1LXb70u8SLsvBAPWHMCTMe,https://api.spotify.com/v1/audio-analysis/1LXb70u8SLsvBAPWHMCTMe,179005,4
0.747,0.824,0,-2.316,1,0.0738,0.0283,0.0,0.0792,0.628,166.005,audio_features,4KnLltd5UNz4c085UAr5dR,spotify:track:4KnLltd5UNz4c085UAr5dR,https://api.spotify.com/v1/tracks/4KnLltd5UNz4c085UAr5dR,https://api.spotify.com/v1/audio-analysis/4KnLltd5UNz4c085UAr5dR,167800,4
0.702,0.758,9,-4.405,1,0.278,0.14,0.0,0.111,0.837,167.915,audio_features,1ZN2Dat0KrO0xqr9t8QP9r,spotify:track:1ZN2Dat0KrO0xqr9t8QP9r,https://api.spotify.com/v1/tracks/1ZN2Dat0KrO0xqr9t8QP9r,https://api.spotify.com/v1/audio-analysis/1ZN2Dat0KrO0xqr9t8QP9r,188598,4
0.54,0.508,7,-7.868,0,0.29,0.522,1.13e-05,0.0755,0.653,82.606,audio_features,0K3dGPXHVALEqW8EEQGc3T,spotify:track:0K3dGPXHVALEqW8EEQGc3T,https://api.spotify.com/v1/tracks/0K3dGPXHVALEqW8EEQGc3T,https://api.spotify.com/v1/audio-analysis/0K3dGPXHVALEqW8EEQGc3T,203137,4
0.677,0.579,7,-5.715,1,0.185,0.428,6.28e-06,0.15,0.448,175.904,audio_features,09HSL5vRZgxXmoSrDVKMDB,spotify:track:09HSL5vRZgxXmoSrDVKMDB,https://api.spotify.com/v1/tracks/09HSL5vRZgxXmoSrDVKMDB,https://api.spotify.com/v1/audio-analysis/09HSL5vRZgxXmoSrDVKMDB,155390,4
0.757,0.671,8,-7.541,0,0.0422,0.104,0.0,0.0729,0.837,133.008,audio_features,3KJ1QkwWObfuq54pgwTRyW,spotify:track:3KJ1QkwWObfuq54pgwTRyW,https://api.spotify.com/v1/tracks/3KJ1QkwWObfuq54pgwTRyW,https://api.spotify.com/v1/audio-analysis/3KJ1QkwWObfuq54pgwTRyW,192500,4
0.557,0.565,7,-6.12,1,0.026,0.229,3.9e-06,0.119,0.187,125.956,audio_features,2EEfUuBRZA4Ax1vYcluFS0,spotify:track:2EEfUuBRZA4Ax1vYcluFS0,https://api.spotify.com/v1/tracks/2EEfUuBRZA4Ax1vYcluFS0,https://api.spotify.com/v1/audio-analysis/2EEfUuBRZA4Ax1vYcluFS0,226267,3
0.596,0.679,4,-6.395,1,0.0394,0.723,0.0,0.116,0.479,131.912,audio_features,1ZIKpMTRPqhwAoVXWY3tXI,spotify:track:1ZIKpMTRPqhwAoVXWY3tXI,https://api.spotify.com/v1/tracks/1ZIKpMTRPqhwAoVXWY3tXI,https://api.spotify.com/v1/audio-analysis/1ZIKpMTRPqhwAoVXWY3tXI,207974,4
0.543,0.723,6,-4.892,1,0.0499,0.165,0.0,0.11,0.428,143.028,audio_features,5wTt43UbS3HmDvzAJ7Yax3,spotify:track:5wTt43UbS3HmDvzAJ7Yax3,https://api.spotify.com/v1/tracks/5wTt43UbS3HmDvzAJ7Yax3,https://api.spotify.com/v1/audio-analysis/5wTt43UbS3HmDvzAJ7Yax3,177027,4
0.643,0.756,6,-5.8,0,0.0305,0.0215,0.000268,0.101,0.934,90.001,audio_features,53bZYxVbCYm6w1Gx8U64bz,spotify:track:53bZYxVbCYm6w1Gx8U64bz,https://api.spotify.com/v1/tracks/53bZYxVbCYm6w1Gx8U64bz,https://api.spotify.com/v1/audio-analysis/53bZYxVbCYm6w1Gx8U64bz,197453,4
